Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
NY_Z_D_naturalgas_ccs100_moderate_0,5,0.0,0.0,7.103563337714981e-6,7.103563337714981e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_F_naturalgas_ccs100_moderate_0,6,0.0,0.0,6.610797221776677e-6,6.610797221776677e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_G-I_naturalgas_ccs100_moderate_0,7,0.0,0.0,5.809152200217814e-6,5.809152200217814e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_J_naturalgas_ccs100_moderate_0,8,0.0,0.0,5.803646122591614e-6,5.803646122591614e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_K_naturalgas_ccs100_moderate_0,9,0.0,0.0,5.7106845268791035e-6,5.7106845268791035e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJM_EMAC_naturalgas_ccs100_moderate_0,10,0.0,0.0,1.0587197658573721e-5,1.0587197658573721e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJM_Rest_naturalgas_ccs100_moderate_0,11,0.0,0.0,8.617678034553139e-6,8.617678034553139e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NENG_Rest_naturalgas_ctavgcf_moderate_0,1,0.0,0.0,6.967597576950916e-5,6.967597576950916e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_A_naturalgas_ctavgcf_moderate_0,2,0.0,0.0,2.086593471179913e-5,2.086593471179913e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_B_naturalgas_ctavgcf_moderate_0,3,0.0,0.0,2.1124975206819686e-5,2.1124975206819686e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_C&E_naturalgas_ctavgcf_moderate_0,4,0.0,0.0,2.318425690563883e-5,2.318425690563883e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_D_naturalgas_ctavgcf_moderate_0,5,0.0,0.0,2.088680399032712e-5,2.088680399032712e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_F_naturalgas_ctavgcf_moderate_0,6,0.0,0.0,2.1270515407735867e-5,2.1270515407735867e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_G-I_naturalgas_ctavgcf_moderate_0,7,0.0,0.0,2.2367612971932667e-5,2.2367612971932667e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_J_naturalgas_ctavgcf_moderate_0,8,0.0,0.0,2.0424901975795133e-5,2.0424901975795133e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_K_naturalgas_ctavgcf_moderate_0,9,0.0,0.0,1.727393062559194e-5,1.727393062559194e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJM_EMAC_naturalgas_ctavgcf_moderate_0,10,0.0,0.0,6.158194916521327e-5,6.158194916521327e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJM_Rest_naturalgas_ctavgcf_moderate_0,11,0.0,0.0,5.848242353650909e-5,5.848242353650909e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NENG_Rest_nuclear_1,1,3355.5,3355.4999782709724,0.0,2.172902791031106e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_B_nuclear_1,3,581.3,581.2999892337552,0.0,1.0766244673554581e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_C&E_nuclear_1,4,2777.0,77.0000740440692,0.0,2699.9999259559313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJM_EMAC_nuclear_1,10,7347.7,1254.4722060362144,0.0,6093.227793963785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJM_EMAC_nuclear_2,10,1172.0,1171.999979371611,0.0,2.0628388774923678e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJM_Rest_nuclear_1,11,22747.8,19782.800005839996,0.0,2964.999994160003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NENG_Rest_nuclear_nuclear_moderate_0,1,0.0,0.0,4.416719123490783e-6,4.416719123490783e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_A_nuclear_nuclear_moderate_0,2,0.0,0.0,6.151741052161219e-6,6.151741052161219e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_B_nuclear_nuclear_moderate_0,3,0.0,0.0,5.630342655820421e-6,5.630342655820421e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_C&E_nuclear_nuclear_moderate_0,4,0.0,0.0,1.5416666865817734e-5,1.5416666865817734e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_D_nuclear_nuclear_moderate_0,5,0.0,0.0,6.2577131868020415e-6,6.2577131868020415e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_F_nuclear_nuclear_moderate_0,6,0.0,0.0,8.762196034017278e-6,8.762196034017278e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_G-I_nuclear_nuclear_moderate_0,7,0.0,0.0,7.089687354204606e-6,7.089687354204606e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_J_nuclear_nuclear_moderate_0,8,0.0,0.0,8.572400087217398e-6,8.572400087217398e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_K_nuclear_nuclear_moderate_0,9,0.0,0.0,5.3998540210092815e-6,5.3998540210092815e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJM_EMAC_nuclear_nuclear_moderate_0,10,0.0,0.0,4.684876743899482e-6,4.684876743899482e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJM_Rest_nuclear_nuclear_moderate_0,11,0.0,0.0,5.843392470965249e-6,5.843392470965249e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NENG_Rest_offshore_wind_turbine_1,1,29.3,3.140134633675942e-9,0.0,29.299999996859867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NENG_Rest_offshorewind_class12_moderate_floating_0_0,1,0.0,0.0,2.8457290508902336e-6,2.8457290508902336e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NENG_Rest_offshorewind_class12_moderate_floating_0_1,1,0.0,0.0,2.4984793452311348e-6,2.4984793452311348e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NENG_Rest_offshorewind_class12_moderate_floating_0_2,1,0.0,0.0,2.4301222181420806e-6,2.4301222181420806e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NENG_Rest_offshorewind_class12_moderate_floating_0_3,1,0.0,0.0,2.4847652497251038e-6,2.4847652497251038e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NENG_Rest_offshorewind_class12_moderate_floating_0_4,1,0.0,0.0,2.3788774452054314e-6,2.3788774452054314e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NENG_Rest_offshorewind_class12_moderate_floating_0_5,1,0.0,0.0,2.685385416872077e-6,2.685385416872077e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_J_offshorewind_class12_moderate_floating_0_0,8,0.0,0.0,2.75510365021597e-6,2.75510365021597e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_J_offshorewind_class12_moderate_floating_0_1,8,0.0,0.0,62.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_J_offshorewind_class12_moderate_floating_0_2,8,0.0,0.0,2.764549310623114e-6,2.764549310623114e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_J_offshorewind_class12_moderate_floating_0_3,8,0.0,0.0,2.7790619206329193e-6,2.7790619206329193e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_J_offshorewind_class12_moderate_floating_0_4,8,0.0,0.0,2.5462713816595036e-6,2.5462713816595036e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_J_offshorewind_class12_moderate_floating_0_5,8,0.0,0.0,2.704298182908228e-6,2.704298182908228e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJM_EMAC_offshorewind_class12_moderate_floating_0_0,10,0.0,0.0,2.356603896190477e-6,2.356603896190477e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJM_EMAC_offshorewind_class12_moderate_floating_0_1,10,0.0,0.0,2.2955164589425233e-6,2.2955164589425233e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJM_EMAC_offshorewind_class12_moderate_floating_0_2,10,0.0,0.0,9.03080284856457e-7,9.03080284856457e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJM_EMAC_offshorewind_class12_moderate_floating_0_3,10,0.0,0.0,1.9490291413274448e-6,1.9490291413274448e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJM_EMAC_offshorewind_class12_moderate_floating_0_4,10,0.0,0.0,9.212056838431267e-7,9.212056838431267e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJM_EMAC_offshorewind_class12_moderate_floating_0_5,10,0.0,0.0,8.961530952867606e-7,8.961530952867606e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJM_Rest_offshorewind_class12_moderate_floating_0_0,11,0.0,0.0,1.9656076778891653e-6,1.9656076778891653e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJM_Rest_offshorewind_class12_moderate_floating_0_1,11,0.0,0.0,2.10961188478745e-6,2.10961188478745e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJM_Rest_offshorewind_class12_moderate_floating_0_2,11,0.0,0.0,2.1365160966948785e-6,2.1365160966948785e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJM_Rest_offshorewind_class12_moderate_floating_0_3,11,0.0,0.0,1.848796037949283e-6,1.848796037949283e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJM_Rest_offshorewind_class12_moderate_floating_0_4,11,0.0,0.0,2.1970452787098094e-6,2.1970452787098094e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJM_Rest_offshorewind_class12_moderate_floating_0_5,11,0.0,0.0,2.2126249887328828e-6,2.2126249887328828e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NENG_Rest_offshorewind_class12_moderate_floating_1_0,1,0.0,0.0,1.9947199381407e-6,1.9947199381407e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NENG_Rest_offshorewind_class12_moderate_floating_1_1,1,0.0,0.0,1.980980626509266e-6,1.980980626509266e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NENG_Rest_offshorewind_class12_moderate_floating_1_2,1,0.0,0.0,2.212398621416044e-6,2.212398621416044e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NENG_Rest_offshorewind_class12_moderate_floating_1_3,1,0.0,0.0,1.849780184383794e-6,1.849780184383794e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NENG_Rest_offshorewind_class12_moderate_floating_1_4,1,0.0,0.0,2.529264291051092e-6,2.529264291051092e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NENG_Rest_offshorewind_class12_moderate_floating_1_5,1,0.0,0.0,2.0374841207871794e-6,2.0374841207871794e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_J_offshorewind_class12_moderate_floating_1_0,8,0.0,0.0,2.6483970700039723e-6,2.6483970700039723e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_J_offshorewind_class12_moderate_floating_1_1,8,0.0,0.0,2.8223021085062416e-6,2.8223021085062416e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_J_offshorewind_class12_moderate_floating_1_2,8,0.0,0.0,2.6730172608159337e-6,2.6730172608159337e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_J_offshorewind_class12_moderate_floating_1_3,8,0.0,0.0,2.779506822699686e-6,2.779506822699686e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_J_offshorewind_class12_moderate_floating_1_4,8,0.0,0.0,2.6271380257761503e-6,2.6271380257761503e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_J_offshorewind_class12_moderate_floating_1_5,8,0.0,0.0,2.7337441525221868e-6,2.7337441525221868e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJM_EMAC_offshorewind_class12_moderate_floating_1_0,10,0.0,0.0,2.34937482692116e-6,2.34937482692116e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJM_EMAC_offshorewind_class12_moderate_floating_1_1,10,0.0,0.0,2.3824139651983103e-6,2.3824139651983103e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJM_EMAC_offshorewind_class12_moderate_floating_1_2,10,0.0,0.0,2.3810402306191825e-6,2.3810402306191825e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJM_EMAC_offshorewind_class12_moderate_floating_1_3,10,0.0,0.0,2.3125860397758195e-6,2.3125860397758195e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJM_EMAC_offshorewind_class12_moderate_floating_1_4,10,0.0,0.0,2.372879675772337e-6,2.372879675772337e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJM_EMAC_offshorewind_class12_moderate_floating_1_5,10,0.0,0.0,2.275612854249681e-6,2.275612854249681e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NENG_Rest_offshorewind_class3_moderate_fixed_0_0,1,0.0,0.0,3.196095933786041e-5,3.196095933786041e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NENG_Rest_offshorewind_class3_moderate_fixed_0_1,1,0.0,0.0,1.3526458758747476e-5,1.3526458758747476e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NENG_Rest_offshorewind_class3_moderate_fixed_0_2,1,0.0,0.0,5.4499360385613944e-5,5.4499360385613944e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NENG_Rest_offshorewind_class3_moderate_fixed_0_3,1,0.0,0.0,271.1999998755361,271.1999998755361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NENG_Rest_offshorewind_class3_moderate_fixed_0_4,1,0.0,0.0,8.778865156794431e-5,8.778865156794431e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NENG_Rest_offshorewind_class3_moderate_fixed_0_5,1,0.0,0.0,1542.6999996829031,1542.6999996829031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_J_offshorewind_class3_moderate_fixed_0_0,8,0.0,0.0,422.49999996253615,422.49999996253615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_J_offshorewind_class3_moderate_fixed_0_1,8,0.0,0.0,121.19999995833862,121.19999995833862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_J_offshorewind_class3_moderate_fixed_0_2,8,0.0,0.0,388.79999984135407,388.79999984135407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_J_offshorewind_class3_moderate_fixed_0_3,8,0.0,0.0,198.7999999539191,198.7999999539191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_J_offshorewind_class3_moderate_fixed_0_4,8,0.0,0.0,371.19999994304374,371.19999994304374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_J_offshorewind_class3_moderate_fixed_0_5,8,0.0,0.0,113.79999990138171,113.79999990138171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJM_EMAC_offshorewind_class3_moderate_fixed_0_0,10,0.0,0.0,1.6175864223571233e-5,1.6175864223571233e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJM_EMAC_offshorewind_class3_moderate_fixed_0_1,10,0.0,0.0,5.246578292561237e-5,5.246578292561237e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJM_EMAC_offshorewind_class3_moderate_fixed_0_2,10,0.0,0.0,8.565483898812654e-6,8.565483898812654e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJM_EMAC_offshorewind_class3_moderate_fixed_0_3,10,0.0,0.0,1.7772379233900321e-6,1.7772379233900321e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJM_EMAC_offshorewind_class3_moderate_fixed_0_4,10,0.0,0.0,1.405129730440896e-6,1.405129730440896e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJM_EMAC_offshorewind_class3_moderate_fixed_0_5,10,0.0,0.0,1.3782002028220288e-6,1.3782002028220288e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJM_Rest_offshorewind_class3_moderate_fixed_0_0,11,0.0,0.0,2150.3993142623303,2150.3993142623303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJM_Rest_offshorewind_class3_moderate_fixed_0_1,11,0.0,0.0,2.8912655203550615e-5,2.8912655203550615e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJM_Rest_offshorewind_class3_moderate_fixed_0_2,11,0.0,0.0,2.8537842477980267e-5,2.8537842477980267e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJM_Rest_offshorewind_class3_moderate_fixed_0_3,11,0.0,0.0,0.0004191493639244103,0.0004191493639244103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJM_Rest_offshorewind_class3_moderate_fixed_0_4,11,0.0,0.0,2.0134418888331462e-5,2.0134418888331462e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJM_Rest_offshorewind_class3_moderate_fixed_0_5,11,0.0,0.0,1.2447951755197651e-5,1.2447951755197651e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NENG_Rest_offshorewind_class3_moderate_fixed_1_0,1,0.0,0.0,1229.682401042401,1229.682401042401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NENG_Rest_offshorewind_class3_moderate_fixed_1_1,1,0.0,0.0,1.9259166121078356e-5,1.9259166121078356e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NENG_Rest_offshorewind_class3_moderate_fixed_1_2,1,0.0,0.0,1.220938746889309e-5,1.220938746889309e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NENG_Rest_offshorewind_class3_moderate_fixed_1_3,1,0.0,0.0,2.9504216295155744e-5,2.9504216295155744e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NENG_Rest_offshorewind_class3_moderate_fixed_1_4,1,0.0,0.0,1615.7585000162467,1615.7585000162467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NENG_Rest_offshorewind_class3_moderate_fixed_1_5,1,0.0,0.0,311.3588227120924,311.3588227120924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_J_offshorewind_class3_moderate_fixed_1_0,8,0.0,0.0,694.9999999530365,694.9999999530365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_J_offshorewind_class3_moderate_fixed_1_1,8,0.0,0.0,808.7999999762366,808.7999999762366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_J_offshorewind_class3_moderate_fixed_1_2,8,0.0,0.0,1033.5999999723963,1033.5999999723963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_J_offshorewind_class3_moderate_fixed_1_3,8,0.0,0.0,92.0999708282231,92.0999708282231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_J_offshorewind_class3_moderate_fixed_1_4,8,0.0,0.0,1130.0999999583794,1130.0999999583794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_J_offshorewind_class3_moderate_fixed_1_5,8,0.0,0.0,300.0999999192869,300.0999999192869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJM_EMAC_offshorewind_class3_moderate_fixed_1_0,10,0.0,0.0,4253.70480012667,4253.70480012667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJM_EMAC_offshorewind_class3_moderate_fixed_1_1,10,0.0,0.0,446.29485791133277,446.29485791133277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJM_EMAC_offshorewind_class3_moderate_fixed_1_2,10,0.0,0.0,0.00013939359465214198,0.00013939359465214198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJM_EMAC_offshorewind_class3_moderate_fixed_1_3,10,0.0,0.0,6.786451175681942e-5,6.786451175681942e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJM_EMAC_offshorewind_class3_moderate_fixed_1_4,10,0.0,0.0,2.5886209625835698e-5,2.5886209625835698e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJM_EMAC_offshorewind_class3_moderate_fixed_1_5,10,0.0,0.0,3.6562218893921796e-6,3.6562218893921796e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJM_Rest_offshorewind_class3_moderate_fixed_1_0,11,0.0,0.0,1095.4999997346279,1095.4999997346279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJM_Rest_offshorewind_class3_moderate_fixed_1_1,11,0.0,0.0,7.887214172870828e-5,7.887214172870828e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJM_Rest_offshorewind_class3_moderate_fixed_1_2,11,0.0,0.0,3.999397398167938e-5,3.999397398167938e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJM_Rest_offshorewind_class3_moderate_fixed_1_3,11,0.0,0.0,604.0999997712104,604.0999997712104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJM_Rest_offshorewind_class3_moderate_fixed_1_4,11,0.0,0.0,2.6153450558768502e-5,2.6153450558768502e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJM_Rest_offshorewind_class3_moderate_fixed_1_5,11,0.0,0.0,1.956229702157111e-5,1.956229702157111e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NENG_Rest_onshore_wind_turbine_1,1,1549.1,5.134141076578562e-9,0.0,1549.0999999948658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_A_onshore_wind_turbine_1,2,446.9,2.9881097760434425e-8,0.0,446.89999997011887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_B_onshore_wind_turbine_1,3,341.2,341.19997380307876,0.0,2.6196921243393234e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_C&E_onshore_wind_turbine_1,4,1922.4,2.8539581328137233e-8,0.0,1922.3999999714606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_D_onshore_wind_turbine_1,5,678.5,678.499988274545,0.0,1.1725455051347922e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJM_Rest_onshore_wind_turbine_1,11,10804.2,10804.19998508712,0.0,1.4912881596274019e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_A_res_water_heat_1,2,9.5,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_B_res_water_heat_1,3,7.2,0.0,0.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_C&E_res_water_heat_1,4,14.3,0.0,0.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_D_res_water_heat_1,5,1.6,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_F_res_water_heat_1,6,8.7,0.0,0.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_G-I_res_water_heat_1,7,16.2,0.0,0.0,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_J_res_water_heat_1,8,57.9,0.0,0.0,57.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_K_res_water_heat_1,9,19.7,0.0,0.0,19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJM_EMAC_res_water_heat_1,10,161.5,0.0,0.0,161.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJM_Rest_res_water_heat_1,11,671.0,0.0,0.0,671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NENG_Rest_res_water_heat_1,1,122.2,0.0,0.0,122.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NENG_Rest_small_hydroelectric_1,1,418.6,0.0,0.0,418.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_A_small_hydroelectric_1,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_B_small_hydroelectric_1,3,285.5,0.0,0.0,285.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_C&E_small_hydroelectric_1,4,277.6,0.0,0.0,277.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_D_small_hydroelectric_1,5,30.2,0.0,0.0,30.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_F_small_hydroelectric_1,6,111.8,0.0,0.0,111.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_G-I_small_hydroelectric_1,7,32.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJM_EMAC_small_hydroelectric_1,10,5.1,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJM_Rest_small_hydroelectric_1,11,301.5,0.0,0.0,301.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NENG_Rest_solar_photovoltaic_1,1,2652.8,7.807879036526422e-9,0.0,2652.799999992192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_A_solar_photovoltaic_1,2,144.7,3.8880861838963464e-8,0.0,144.69999996111912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_B_solar_photovoltaic_1,3,170.7,1.1556025967537096e-8,0.0,170.69999998844395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_C&E_solar_photovoltaic_1,4,701.8,1.173829295835917e-8,0.0,701.7999999882617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_D_solar_photovoltaic_1,5,70.8,2.384449062491659e-8,0.0,70.7999999761555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_F_solar_photovoltaic_1,6,422.7,1.0430116063975082e-8,0.0,422.69999998956985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_G-I_solar_photovoltaic_1,7,195.7,1.628560293081964e-8,0.0,195.69999998371438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
